Country,Variable,YEA,Unit,Value
Sud Africa,"Environmentally related taxes, % GDP",1996,Percentage,1.81
Sud Africa,"Environmentally related taxes, % GDP",1997,Percentage,1.89
Sud Africa,"Environmentally related taxes, % GDP",1998,Percentage,2.11
Sud Africa,"Environmentally related taxes, % GDP",1999,Percentage,2.1
Sud Africa,"Environmentally related taxes, % GDP",2000,Percentage,2.23
Sud Africa,"Environmentally related taxes, % GDP",2001,Percentage,2.08
Sud Africa,"Environmentally related taxes, % GDP",2002,Percentage,1.88
Sud Africa,"Environmentally related taxes, % GDP",2003,Percentage,1.83
Sud Africa,"Environmentally related taxes, % GDP",2004,Percentage,1.81
Sud Africa,"Environmentally related taxes, % GDP",2005,Percentage,1.9
Sud Africa,"Environmentally related taxes, % GDP",2006,Percentage,1.86
Sud Africa,"Environmentally related taxes, % GDP",2007,Percentage,1.94
Sud Africa,"Environmentally related taxes, % GDP",2008,Percentage,1.65
Sud Africa,"Environmentally related taxes, % GDP",2009,Percentage,1.89
Sud Africa,"Environmentally related taxes, % GDP",2010,Percentage,2.15
Sud Africa,"Environmentally related taxes, % GDP",2011,Percentage,2.27
Sud Africa,"Environmentally related taxes, % GDP",2012,Percentage,2.32
Sud Africa,"Environmentally related taxes, % GDP",2013,Percentage,2.34
Sud Africa,"Environmentally related taxes, % GDP",2014,Percentage,2.33
Sud Africa,"Environmentally related taxes, % GDP",2015,Percentage,2.75
Sud Africa,"Environmentally related taxes, % GDP",2016,Percentage,2.67
Sud Africa,"Environmentally related taxes, % GDP",2017,Percentage,2.78
Sud Africa,"Environmentally related taxes, % GDP",2018,Percentage,2.92
Sud Africa,Real GDP per capita,1995,US Dollar,9328.52
Sud Africa,Real GDP per capita,1996,US Dollar,9544.79
Sud Africa,Real GDP per capita,1997,US Dollar,9627.29
Sud Africa,Real GDP per capita,1998,US Dollar,9523.18
Sud Africa,Real GDP per capita,1999,US Dollar,9603.46
Sud Africa,Real GDP per capita,2000,US Dollar,9862.5
Sud Africa,Real GDP per capita,2001,US Dollar,9998.09
Sud Africa,Real GDP per capita,2002,US Dollar,10177.68
Sud Africa,Real GDP per capita,2003,US Dollar,10375.68
Sud Africa,Real GDP per capita,2004,US Dollar,10731.22
Sud Africa,Real GDP per capita,2005,US Dollar,11169.41
Sud Africa,Real GDP per capita,2006,US Dollar,11657.57
Sud Africa,Real GDP per capita,2007,US Dollar,12129.33
Sud Africa,Real GDP per capita,2008,US Dollar,12350.71
Sud Africa,Real GDP per capita,2009,US Dollar,11989.26
Sud Africa,Real GDP per capita,2010,US Dollar,12171.17
Sud Africa,Real GDP per capita,2011,US Dollar,12379.41
Sud Africa,Real GDP per capita,2012,US Dollar,12459.52
Sud Africa,Real GDP per capita,2013,US Dollar,12573.71
Sud Africa,Real GDP per capita,2014,US Dollar,12608.68
Sud Africa,Real GDP per capita,2015,US Dollar,12567.44
Sud Africa,Real GDP per capita,2016,US Dollar,12433.09
Sud Africa,Real GDP per capita,2017,US Dollar,12420.86
Sud Africa,Real GDP per capita,2018,US Dollar,12330.73
India,"Environmentally related taxes, % GDP",2005,Percentage,1.38
India,"Environmentally related taxes, % GDP",2006,Percentage,1.27
India,"Environmentally related taxes, % GDP",2007,Percentage,1.13
India,"Environmentally related taxes, % GDP",2008,Percentage,1.12
India,"Environmentally related taxes, % GDP",2009,Percentage,1.1
India,"Environmentally related taxes, % GDP",2010,Percentage,1.03
India,"Environmentally related taxes, % GDP",2011,Percentage,1.18
India,"Environmentally related taxes, % GDP",2012,Percentage,1.01
India,"Environmentally related taxes, % GDP",2013,Percentage,1
India,"Environmentally related taxes, % GDP",2014,Percentage,0.95
India,"Environmentally related taxes, % GDP",2015,Percentage,1.07
India,"Environmentally related taxes, % GDP",2016,Percentage,1.39
India,"Environmentally related taxes, % GDP",2017,Percentage,1.2
India,"Environmentally related taxes, % GDP",2018,Percentage,1.22
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",1995,Percentage,0.43
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",1996,Percentage,0.43
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",1997,Percentage,0.44
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",1998,Percentage,0.46
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",1999,Percentage,0.5
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2000,Percentage,0.5
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2001,Percentage,0.52
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2002,Percentage,0.53
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2003,Percentage,0.54
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2004,Percentage,0.58
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2005,Percentage,0.6
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2006,Percentage,0.62
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2007,Percentage,0.64
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2008,Percentage,0.66
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2009,Percentage,0.62
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2010,Percentage,0.7
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2011,Percentage,0.67
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2012,Percentage,0.75
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2013,Percentage,0.75
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2014,Percentage,0.76
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2015,Percentage,0.77
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2016,Percentage,0.79
Brasile,"Water stress, total freshwater abstraction as % total available renewable resources",2017,Percentage,0.78
Argentina,"Renewable electricity, % total electricity generation",1995,Percentage,40.13
Argentina,"Renewable electricity, % total electricity generation",1996,Percentage,33.16
Argentina,"Renewable electricity, % total electricity generation",1997,Percentage,39.05
Argentina,"Renewable electricity, % total electricity generation",1998,Percentage,36.06
Argentina,"Renewable electricity, % total electricity generation",1999,Percentage,26.79
Argentina,"Renewable electricity, % total electricity generation",2000,Percentage,32.8
Argentina,"Renewable electricity, % total electricity generation",2001,Percentage,41.53
Argentina,"Renewable electricity, % total electricity generation",2002,Percentage,43.1
Argentina,"Renewable electricity, % total electricity generation",2003,Percentage,37.78
Argentina,"Renewable electricity, % total electricity generation",2004,Percentage,31.24
Argentina,"Renewable electricity, % total electricity generation",2005,Percentage,33.02
Argentina,"Renewable electricity, % total electricity generation",2006,Percentage,34.22
Argentina,"Renewable electricity, % total electricity generation",2007,Percentage,28.36
Argentina,"Renewable electricity, % total electricity generation",2008,Percentage,26.4
Argentina,"Renewable electricity, % total electricity generation",2009,Percentage,29.19
Argentina,"Renewable electricity, % total electricity generation",2010,Percentage,27.53
Argentina,"Renewable electricity, % total electricity generation",2011,Percentage,25.26
Argentina,"Renewable electricity, % total electricity generation",2012,Percentage,23.06
Argentina,"Renewable electricity, % total electricity generation",2013,Percentage,25.31
Argentina,"Renewable electricity, % total electricity generation",2014,Percentage,24.83
Argentina,"Renewable electricity, % total electricity generation",2015,Percentage,23.51
Argentina,"Renewable electricity, % total electricity generation",2016,Percentage,21.46
Argentina,"Renewable electricity, % total electricity generation",2017,Percentage,23.27
Argentina,"Renewable electricity, % total electricity generation",2018,Percentage,24
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",1995,Percentage,2.18
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",1996,Percentage,2.07
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",1997,Percentage,2.01
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",1998,Percentage,1.96
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",1999,Percentage,1.94
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2000,Percentage,1.91
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2001,Percentage,1.86
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2002,Percentage,1.86
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2003,Percentage,1.82
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2004,Percentage,1.76
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2005,Percentage,1.76
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2006,Percentage,1.76
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2007,Percentage,1.77
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2008,Percentage,1.76
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2009,Percentage,1.66
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2010,Percentage,1.72
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2011,Percentage,1.63
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2012,Percentage,1.57
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2013,Percentage,1.54
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2014,Percentage,1.53
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2015,Percentage,1.47
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2016,Percentage,1.49
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2017,Percentage,1.48
Russia,"Water stress, total freshwater abstraction as % total available renewable resources",2018,Percentage,1.49
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",1999,Percentage,19.53
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2000,Percentage,19.25
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2001,Percentage,19.38
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2002,Percentage,19.14
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2003,Percentage,18.53
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2004,Percentage,19.32
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2005,Percentage,19.61
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2006,Percentage,20.17
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2007,Percentage,20.24
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2008,Percentage,20.55
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2009,Percentage,20.73
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2010,Percentage,20.93
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2011,Percentage,21.18
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2012,Percentage,21.27
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2013,Percentage,21.43
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2014,Percentage,21.1
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2015,Percentage,21.1
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2016,Percentage,20.86
Cina,"Water stress, total freshwater abstraction as % total available renewable resources",2017,Percentage,20.83
